orf_id,st1_200m.x,st1_400m.x,st1_50m.x,st1_90m.x,st1_120m.x,st1_300m.x,st3_40m.x,st3_60m.x,st3_120m.x,st3_150m.x,st3_200m.x,st3_250m.x,st3_300m.x,st3_400m.x,st3_500m.x,st3_550m.x,st3_600m.x,st3_800m.x,st5_20m.x,st5_80m.x,st5_120m.x,st5_200m.x,st5_50m.x,st5_300m.x,st5_400m.x,st5_500m.x,st5_600m.x,st6_40m.x,st6_80m.x,st6_200m.x,st8_40m.x,st8_70m.x,st8_200m.x,st9_40m.x,st9_70m.x,st9_380m.x,st12_40m.x,st12_120m.x,st12_300m.x,st12_1900m.x,contig_length,orf_length,kegg_hit,kegg_desc,kegg_pathway,KO,KO_desc,KO_pathway,EC,GO_terms,uniprot,KOG_id,KOG_desc,KOG_class,KOG_group,best_hit,best_hit_percent_identity,best_hit_annotation,best_hit_GOS_core_cluster,best_hit_species,best_hit_taxon_id,domain,group,group_reads,group_orfs,best_LPI,hits_top,hits_unique,best_tax_string,PFams,PFams_desc,TIGRFams,TIGRFams_desc,transporter_family,transporter_substrate,transporter_evidence,transmembrane_domains
contig_1829387_1_853_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.62244315,0,18.9157093,0,0,0,0,0,0,1.675359213,1.213172627,2.802365256,0,0,0,0,0,0,0,0,0,0,0,0,0,853,853,,,,,,,,,,,,,,CAMPEP_0200866182-CAMNT_0047043807,71,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,1,2,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1832242_1_562_+,0,0,0,0,0,0,0,0,0,0,3.366371162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.126706018,0,0,2.004873594,0,0,1.077370508,0,0,0,0,0,3.343174012,0,562,562,,,,,,,,,,KOG0028,"Ca2+-binding protein (centrin/caltractin), EF-Hand superfamily protein",Cytoskeleton ,CELLULAR PROCESSES AND SIGNALING,CAMPEP_0200847530-CAMNT_0047021273,76,PF00036.27: EF hand PF13499.1:  EF-hand domain pair,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,0.8659,52,27,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",_GAP_||PF13499,_GAP_||EF-hand domain pair,,,,,NA,0
contig_1833775_1_1023_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.055638514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,1023,,,,,,,,,,,,,,CAMPEP_0186480188-CAMNT_0029290565,23,,,"Amphidinium carterae, Strain CCMP1314",2961,Eukaryota,Dinophyta,43183874,207602,0.9286,5,3,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Amphidinium;Amphidinium carterae, Strain CCMP1314",,,,,,,NA,0
contig_1834152_1_706_-,0,0,0,0,0,0,0,0,2.841431766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509721165,0.524370282,0,0,0,0,0,0.541746708,0,0,1.033991163,0,0,1547,706,,,,,,,,,,,,,,CAMPEP_0190303588-CAMNT_0034036427,47,TIGR02169: SMC_prok_A: chromosome segregation protein SMC,,Oxyrrhis marina,2969,Eukaryota,Dinophyta,43183874,207602,0.8167,13,6,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Suessiales;Symbiodinium;Symbiodinium Mf12.5f/clade A3,,,,,,,NA,0
contig_1834770_1_405_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72761298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,405,,,,,,,,,,,,,,CAMPEP_0191990926-CAMNT_0036081823,59,,,Scrippsiella trochoidea CCMP3099,71861,Eukaryota,Dinophyta,43183874,207602,0.9621,13,4,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Scrippsiella;Scrippsiella trochoidea CCMP3099,,,,,,,NA,0
contig_1834806_1_993_+,0,0,2.036049426,0,0,0,0,0,0,0,0,0,0,0,0,4.991915409,4.178165357,5.416280643,0,0,0,0,0,0,1.439155497,2.084262338,2.407268442,0.362399942,0.745630251,0.567340866,0.514375899,0,1.219500957,0,0.385169361,0,0.804525082,0.735143767,1.892108554,0,993,993,,,,,,,,,,,,,,CAMPEP_0200767396-CAMNT_0046920151,69,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,1,9,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1834812_1_988_+,0,0,0,0.9785962,0,0,4.561901748,0,3.045623724,0,1.914879143,0,0,2.863094987,0,0,0,5.44369097,0.600663663,1.160429113,0.791640955,0,0,4.472401851,0,1.047405112,1.209725488,0.7284679,0.374701842,0.570212024,1.550937048,0.884135027,1.225672521,0,1.161355797,0,3.23438626,0.738864131,1.901684003,0,988,988,,,,,,,,,,,,,,CAMPEP_0200789854-CAMNT_0046946791,77,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,1,4,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1836906_1_364_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.977270015,5.085239279,0,1.403228758,3.59969261,0,0,0,0,0,2.005488355,0,0,364,364,,,,,,,,16020,,,,,,CAMPEP_0179271866-CAMNT_0020980241,63,PF01036.13: Bacteriorhodopsin-like protein,,Dinophysis acuminata,47934,Eukaryota,Dinophyta,43183874,207602,0.9467,3,2,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophysiales;Dinophysis;Dinophysis acuminata,PF01036,Bacteriorhodopsin-like protein,,,,,NA,2
contig_1841543_465_986_-,0,0,0,3.7044178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83671016,0,0,0.732707233,0,1.530447138,0,0,0,1110,522,phu:Phum_PHUM461000,hypothetical protein; K07944 ADP-ribosylation factor-like 3,,K07944,ADP-ribosylation factor-like protein 3,,,5525,E0VVB4,KOG0074,GTP-binding ADP-ribosylation factor-like protein ARL3,General function prediction only ,POORLY CHARACTERIZED,CAMPEP_0115095248-CAMNT_0002488481,74,TIGR00231: small_GTP: small GTP-binding protein domain PF00025.16:  ADP-ribosylation factor family PF04670.7:  Gtr1/RagA G protein conserved region,,Polarella glacialis CCMP1383,348536,Eukaryota,Dinophyta,43183874,207602,0.8519,45,28,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Scrippsiella;Scrippsiella trochoidea CCMP3099,PF00025,ADP-ribosylation factor family,TIGR00231,small GTP-binding protein domain,,,NA,0
contig_1845058_1_931_-,0,0,2.171640258,1.038510253,2.562544674,0,1.210300464,1.300859273,1.077363494,1.683522843,2.032116641,2.359199754,0,0,0,0,0,0,2.549755956,1.84721369,3.360435076,3.295457192,0,3.559666779,0,0,0,1.546135952,0.795285541,1.815368894,1.645892377,1.876531486,3.25178424,0,1.64327895,0,1.716204954,2.35230213,6.054340907,0,1558,931,,,,,,,,,,,,,,CAMPEP_0200829208-CAMNT_0046996705,52,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,1,6,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1846330_388_639_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.274809451,0,0,0,0,0,0,0,1.428028344,2.938138249,0,0,0,0,0,0,0,0,0,0,0,639,252,,,,,,,,,,,,,,CAMPEP_0186851154-CAMNT_0029747697,56,,,Azadinium spinosum 3D9,632150,Eukaryota,Dinophyta,43183874,207602,0.8947,6,2,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Azadinium;Azadinium spinosum 3D9,,,,,,,NA,2
contig_1847842_1_318_+,0,0,0,0,0,0,0,0,0,0,5.949372934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,318,,,,,,,,,,,,,,CAMPEP_0200861180-CAMNT_0047038685,76,PF04582.7: Reovirus sigma C capsid protein,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,1,14,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1848179_1_1040_+,0,0,2.916053481,2.78899917,2.293970279,0,2.16690333,2.329038428,0,0,3.638270371,4.223874943,0,2.719940237,0,4.766319232,3.989344422,5.171506421,0.570630479,0.551203828,0,0,1.382235607,1.062195439,0,1.990069713,2.298478426,0.346022253,0.355966749,1.083402846,0.491130065,0.419964138,1.164388895,0,0.735525338,0,1.536333473,0.701920924,1.806599802,0,1485,1040,,,,,,,,,,,,,,CAMPEP_0200768854-CAMNT_0046921865,49,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,1,12,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1848721_1_218_+,0,0,0,0,0,0,0,0,0,7.189723698,0,0,0,0,0,0,0,0,0,0,3.587803963,0,0,0,0,0,0,0,0,2.584263669,0,0,5.554882801,0,1.754464109,0,0,0,0,0,218,218,,,,,,,,,,,,,,CAMPEP_0200767396-CAMNT_0046920151,80,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,1,5,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1850190_1_671_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.387439643,6.183186586,0,0,0,0,0,0,0,0,1.542229882,1.781235144,0,0,0.83959684,0,0,0,0,0,0,0,0,0,0,1315,671,,,,,,,,,,,,,,CAMPEP_0186871620-CAMNT_0029770123,77,,,Azadinium spinosum 3D9,632150,Eukaryota,Dinophyta,43183874,207602,0.8321,21,10,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Azadinium;Azadinium spinosum 3D9,,,,,,,NA,0
contig_1850283_1_371_-,0,0,0,0,0,0,0,0,0,0,5.099462513,5.920255984,13.74317874,22.87389094,0,0,0,0,0,0,0,5.513154797,0,5.955165805,15.4078858,13.94658019,12.88634805,0,0,1.518516118,0,0,1.632027561,0,0,0,0,0,0,0,371,371,,,,,,,,,,,,,,CAMPEP_0193886554-CAMNT_0038451701,74,TIGR02168: SMC_prok_B: chromosome segregation protein SMC,,Crypthecodinium cohnii Seligo,2866,Eukaryota,Dinophyta,43183874,207602,0.8617,49,22,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Scrippsiella;Scrippsiella trochoidea CCMP3099,,,,,,,NA,0
contig_1850605_1_659_+,0,0,4.601966039,4.401455443,3.620226237,0,1.709847847,1.837784496,1.522041598,0,2.870865846,0,0,0,0,0,0,0,1.80107951,1.739763222,2.37372159,3.10376393,2.18137334,0,0,0,0,1.638223715,0.561768466,1.709770804,0.775076279,0.662765862,2.756368248,0,1.741152545,2.825144287,1.212281345,1.107735601,0,0,659,659,,,,,,,,,,,,,,CAMPEP_0200829250-CAMNT_0046996771,54,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,0.9803,15,4,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1851229_1_1027_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710805999,0,0,1123,1027,,,,,,,,,,,,,,CAMPEP_0200811632-CAMNT_0046972893,68,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,1,5,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1851526_132_829_-,0,0,0,0,0,0,0,1.735100262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,698,,,,,,,,,,,,,,CAMPEP_0192002536-CAMNT_0036094955,43,,,Scrippsiella trochoidea CCMP3099,71861,Eukaryota,Dinophyta,43183874,207602,0.9143,8,6,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Oxyrrhinaceae;Oxyrrhis;Oxyrrhis marina,,,,,,,NA,0
contig_1852465_1_1358_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266388766,2.879754285,3.012342313,0.529280203,4.067316852,0,0,0,0.26499495,0.272610765,0,0.376123172,0.32162202,0.4458632,0,0.281644459,0,0,0,0,0,1392,1358,,,,,,,,,,,,,,CAMPEP_0200866474-CAMNT_0047044105,48,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,0.8785,50,17,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1854940_1_541_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.059615493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.953395217,0,0,0,541,541,,,,,,,,,,,,,,CAMPEP_0200811230-CAMNT_0046972397,59,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,0.9305,7,5,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karenia;Karenia brevis CCMP2229,,,,,,,NA,0
contig_1858951_276_795_-,0,0,0,1.859332781,2.29397028,0,0,2.329038429,5.786685077,3.014153397,10.91481112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.164388895,0,2.206576014,3.580327088,0,1.403841848,0,0,795,520,,,,,,,,0018298||0030076,,,,,,CAMPEP_0186854620-CAMNT_0029751667,61,PF02429.10: Peridinin-chlorophyll A binding protein,,Azadinium spinosum 3D9,632150,Eukaryota,Dinophyta,43183874,207602,0.8736,5,2,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Azadinium;Azadinium spinosum 3D9,PF02429,Peridinin-chlorophyll A binding protein,,,,,NA,0
contig_1860658_1_564_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.016404223,0,0,0,0,0,0,0,0,0.656392588,0,0,0,1.073550045,0,0.678143929,0,1.416477671,0,0,0,733,564,,,,,,,,,,,,,,CAMPEP_0200813610-CAMNT_0046975259,58,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,0.9578,7,3,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1860714_1_500_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.186911397,2.293007926,0,0,1.437525031,0,0,0,0,0.719726285,0,0,0,0,0,0,0.764946351,0,0,0,0,0,500,500,,,,,,,,,,,,,,CAMPEP_0189991400-CAMNT_0033679063,70,TIGR02168: SMC_prok_B: chromosome segregation protein SMC,,Lingulodinium polyedra CCMP1738,-311231,Eukaryota,Dinophyta,43183874,207602,0.9269,49,15,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Scrippsiella;Scrippsiella hangoei SHTV5,,,,,,,NA,0
contig_1860762_1_820_+,0,0,0,1.17908908,1.45471286,0,2.748267639,0,0,0,0,0,0,0,0,0,0,0,0,2.097263348,0.95383081,0,0.876539653,0,0,0,0,0.438857491,1.805880095,0,1.245793336,1.065274886,0,0,0.466430702,0,0.974260252,1.780482344,0,0,820,820,,,,,,,,,,,,,,CAMPEP_0190447636-CAMNT_0034206283,34,,,Oxyrrhis marina LB1974,-311155,Eukaryota,Dinophyta,43183874,207602,0.9485,4,3,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Oxyrrhinaceae;Oxyrrhis;Oxyrrhis marina,,,,,,,NA,0
contig_1861514_1_542_+,0,0,1.865126457,0,2.200857094,0,2.078947844,0,0,0,0,0,0,0,0,0,0,0,0,2.115320965,0,0,1.326130102,2.038160991,0,0,0,0.663954138,0.683035829,0,0.942389793,0.805835246,0,0,0.705670066,0,4.421919222,2.693718675,3.466538366,0,542,542,,,,,,,,,,,,,,CAMPEP_0200858622-CAMNT_0047035967,54,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,0.963,8,3,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Scrippsiella;Scrippsiella trochoidea CCMP3099,,,,,,,NA,0
contig_1861697_1_772_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.697264391,0,0,0,0,3.104508055,0,2.433761392,0,772,772,,,,,,,,,,,,,,CAMPEP_0197886036-CAMNT_0043505799,68,,,"Gonyaulax spinifera, Strain CCMP409",66791,Eukaryota,Dinophyta,43183874,207602,0.8794,26,13,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1861717_1_731_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.136809749,1.069960689,0,2.949777765,0,0,0,0,1.476866523,1.012873924,0,2.096204929,1.194973196,0,0,2.092876474,0,0,1.997257896,0,0,731,731,,,,,,,,,,,,,,CAMPEP_0200823392-CAMNT_0046988555,48,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,0.9335,8,7,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karenia;Karenia brevis CCMP2229,,,,,,,NA,0
contig_1861906_1_999_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360223366,0,0.563933413,0,0,0,0,0.382856032,0,0,0,0,0,1102,999,,,,,,,,,,,,,,CAMPEP_0191060482-CAMNT_0034959451,43,,,Prorocentrum minimum CCMP2233,39449,Eukaryota,Dinophyta,43183874,207602,0.9359,20,11,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1862035_1_758_-,0,0,0,3.826595168,3.147399856,0,1.486529989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948235508,0,0,0,0,0.949506973,1.465192953,0,2.021537999,1.728612282,0,0,2.018328104,0,1.053949085,0,0,0,758,758,,,,,,,,0016491||0050660||0055114,,,,,,CAMPEP_0181476804-CAMNT_0023602095,75,PF00070.22: Pyridine nucleotide-disulphide oxidoreductase PF07992.9:  Pyridine nucleotide-disulphide oxidoreductase,,"Symbiodinium, Strain CCMP421",174948,Eukaryota,Dinophyta,43183874,207602,0.8747,45,25,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Scrippsiella;Scrippsiella trochoidea CCMP3099,_GAP_||PF00070||_GAP_,_GAP_||Pyridine nucleotide-disulphide oxidoreductase||_GAP_,,,,,NA,0
contig_1863261_1_915_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393293052,0.404596087,0,1.116448673,0.477336288,0,0,0.418003471,0,0,0,0,0,1767,915,,,,,,,,,,,,,,CAMPEP_0200813610-CAMNT_0046975259,43,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,0.848,4,3,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1863304_1_499_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.189289978,1.148801567,0,0,1.440405843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,499,,,,,,,,,,,,,,CAMPEP_0195153468-CAMNT_0040192235,62,,,Heterocapsa triquetra,66468,Eukaryota,Dinophyta,43183874,207602,0.918,15,6,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Kryptoperidinium;Kryptoperidinium foliaceum CCMP1326,,,,,,,NA,0
contig_1863492_1_854_+,0,0,0,0,0,0,1.319425915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,854,,,,,,,,16020,,,,,,CAMPEP_0113822498-CAMNT_0000790435,70,,,Alexandrium minutum,39455,Eukaryota,Dinophyta,43183874,207602,0.9507,2,2,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Alexandrium;Alexandrium minutum,_GAP_||PF01036,_GAP_||Bacteriorhodopsin-like protein,,,,,NA,3
contig_1863839_1_960_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385630645,0,0,0,0,0,0,0,0.832180631,0,0,0,960,960,vcn:VOLCADRAFT_107727,hypothetical protein,,,,,,,,KOG2743,Cobalamin synthesis protein,Coenzyme transport and metabolism ,METABOLISM,CAMPEP_0186839888-CAMNT_0029734917,78,"TIGR02475: CobW: cobalamin biosynthesis protein CobW PF02492.14:  CobW/HypB/UreG, nucleotide-binding domain PF07683.9:  Cobalamin synthesis protein cobW C-terminal domain",,Azadinium spinosum 3D9,632150,Eukaryota,Dinophyta,43183874,207602,0.8541,25,16,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karenia;Karenia brevis CCMP2229,_GAP_||PF02492||_GAP_,"_GAP_||CobW/HypB/UreG, nucleotide-binding domain||_GAP_",,,,,NA,0
contig_1866185_113_580_+,0,0,0,0,0,0,0,0,2.143216695,0,0,0,0,0,0,0,0,0,0,1.224897397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817250375,0,0,0,0,0,595,468,,,,,,,,,,,,,,CAMPEP_0200823196-CAMNT_0046988251,60,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,0.9859,14,2,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1866250_1_411_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44393114,1.394773678,0,0,0,0,0,0,0,0.875579423,0.900743113,0,1.242762209,0,0,0,0,0,0,0,0,0,704,411,,,,,,,,,,,,,,CAMPEP_0190414732-CAMNT_0034169677,54,,,Oxyrrhis marina LB1974,-311155,Eukaryota,Dinophyta,43183874,207602,0.8652,33,13,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Oxyrrhinaceae;Oxyrrhis;Oxyrrhis marina LB1974,,,,,,,NA,0
contig_1866966_1_893_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894617476,0,0,0,893,893,,,,,,,,,,,,,,CAMPEP_0200861900-CAMNT_0047039435,51,TIGR00870: trp: transient-receptor-potential calcium channel protein PF00042.17:  Globin,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,1,2,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1868000_114_567_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842451929,0,0,0,0,0,567,454,,,,,,,,0009523||0015979||0016020||0042301||0050821,,,,,,CAMPEP_0199189868-CAMNT_0044918809,47,PF00737.15: Photosystem II 10 kDa phosphoprotein,,"Scrippsiella hangoei-like, Strain SHHI-4",447022,Eukaryota,Dinophyta,43183874,207602,0.9171,29,11,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Amphidinium;Amphidinium massartii,_GAP_||PF00737,_GAP_||Photosystem II 10 kDa phosphoprotein,,,,,NA,2
contig_1868766_1_554_-,0,0,0,0,0,0,0,0,0,0,0,0,0,5.106024993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.442045859,0,0,0,554,554,,,,,,,,,,,,,,CAMPEP_0200866130-CAMNT_0047043751,60,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,1,11,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1868904_228_1100_+,0,0,2.315918763,2.215012705,2.732793918,0,2.581419775,1.387285204,0,0,0,0,0,0,0,0,0,0,0.679788887,0.656646027,0,0,0,0,0,0,0,0.824428735,0.848122381,0,1.17016098,0.50030092,0,0,0.438113603,0,0.915112722,0.836194457,0,0,1307,873,rde:RD1_4242,mclA; malyl-CoA lyase (EC:4.1.3.24); K08691 malyl-CoA lyase [EC:4.1.3.24],rde00660||rde00680||rde01120||rde00630,K08691,malyl-CoA/(S)-citramalyl-CoA lyase [EC:4.1.3.24 4.1.3.25],Glyoxylate and dicarboxylate metabolism || C5-Branched dibasic acid metabolism || Methane metabolism || Carbon fixation pathways in prokaryotes || Carbon metabolism,4.1.3.24,0003824||0050083,Q160B6,,,,,CAMPEP_0179374188-CAMNT_0021090193,84,TIGR03253: oxalate_frc: formyl-CoA transferase PF02515.12:  CoA-transferase family III PF03328.9:  HpcH/HpaI aldolase/citrate lyase family,,Dinophysis acuminata,47934,Eukaryota,Dinophyta,43183874,207602,0.9286,5,3,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Brandtodinium;Brandtodinium nutriculum, Strain RCC3387",PF03328||_GAP_,HpcH/HpaI aldolase/citrate lyase family||_GAP_,,,,,NA,0
